commentId;videoId;publishedAt;comment;likeCount;predictedSentiment;confidence;sentimentSource
"UgzGI3OAtfkiRlzWtop4AaABAg";"EmALxO7V7y0";"2019-09-10T15:39:41Z";"nice & fast video, got me started!";2;"Positive";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzdfoEtY5WkbTFLY6V4AaABAg";"EmALxO7V7y0";"2019-01-31T16:51:16Z";"Hi, great video. Why didn't you start Power Query (Edit Query) and then you load the data instead of coming back from Power BI to Power Query?";2;"Positive";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxORToOjsl1T1pQBph4AaABAg";"EmALxO7V7y0";"2018-08-14T14:13:38Z";"Python un power bi it promises.thanks";2;"Positive";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyQ-HXLRkWe1XStV0B4AaABAg";"lFd2hjkKz_Q";"2018-12-19T16:34:14Z";"This trick has worked really well with my smaller datasets with less complexity.  I tried this out on a pretty large dataset, and am able to update the group by correctly, however, the individual row values are not the same, only off slightly.  Its odd though, because the totals of the new table, and my old one are the same.  Any tips?";2;"Positive";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzLW7XKOVYeKTGkiIN4AaABAg";"OIGGrrnMIgk";"2018-07-18T14:37:06Z";"The unique value of information. Thank you";2;"Positive";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwB3PI92hr_-Lg_1B14AaABAg";"sepAWgLOCBI";"2019-04-03T07:46:22Z";"@BI Elite Thanks for the tutorial brov. Is there any chance you could explain how to reference our own datasets and tables in the script from within Power BI? Any and all help will be greatly appreciated. Cheers!";2;"Positive";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw9Wd6cLyeNszDrTNd4AaABAg";"pCgK-Ze3nhA";"2018-09-21T07:44:29Z";"Hello great video. I tried working on this but the date range is giving me wrong ""Month(s) ago"" values since there are data from last year. How do I deal with this?";2;"Positive";"95%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx-r3zV4pPq_Egoxwx4AaABAg";"4NgQLqHI6hU";"2018-06-20T00:48:35Z";"Parker: very elegant solution using the isfiltered  function: I am going to take note of that! . In my experience, if I want to add the total correctly I would use Sumx wrap around the values function  to generate the table and then the expression sales x weight . Thanks for posting and sharing your knowledge";2;"Positive";"83%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyWcuICS2atxgJaylR4AaABAg";"_bdHe3z_fVU";"2020-08-27T17:13:31Z";"When this was posted two years ago, I hadn't started working with Power BI. This trick comes to my rescue now! ??
Many Thanks";2;"Positive";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwNNuQGhLtt3S9MLEJ4AaABAg";"pCgK-Ze3nhA";"2018-07-03T21:51:20Z";"??????";2;"Positive";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwOxfGkwhVcsrUESCZ4AaABAg";"4NgQLqHI6hU";"2018-06-19T22:24:59Z";"Pretty new to Dax. If I understand correctly I could only use SUMX and it would work or do I need to do the IF and the SUM?";2;"Positive";"62%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxwUWphWtZ3RUpqp9t4AaABAg";"_bdHe3z_fVU";"2020-07-27T20:05:46Z";"I have been looking for this for quite a while myself.  Thank you for this.";2;"Positive";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySvF7oqJQSO1_rvmx4AaABAg";"_bdHe3z_fVU";"2019-04-05T16:13:07Z";"This was extremely helpful, thanks - solved a problem I was trying to work through!";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx_7vYrhXi6UzBApEZ4AaABAg";"_bdHe3z_fVU";"2018-10-10T23:07:26Z";"I want to compare address columns in two different Excel books and return another column in one of those books if the addresses match slightly.";2;"Positive";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxvx44bcgLXP_Kk4K94AaABAg";"_bdHe3z_fVU";"2018-09-17T12:32:17Z";"Hey man, I wrote the same code as you to get the difference of two columns. The difference in my case is that i compare ip addresses formated as text. The problem is sometimes i get more than one ip address back. For example i search for 10.10.210.99. It should always give back ""not found"" but in my case it gives 10.10.210.9 back and that ip address isnt the same. Sorry for my bad english. I would very happy if you answer me. 
Anyway your video is very nice and helped me a lot with my problem. Keep going.";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxkYUw4NHrKaKUKIYp4AaABAg";"_bdHe3z_fVU";"2018-08-19T23:23:40Z";"How do we link tables with 2 names vs 4 names";2;"Positive";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgycaxqIVdyEqWzvw0J4AaABAg";"8H9xM741hBQ";"2020-03-26T17:58:13Z";"Great video! Do you have a solution for only updating the last file on the folder? So we avoid waiting for power query updating the  previous months files. Thanks in advance!";2;"Positive";"53%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzdUf3aCxsSRJGRwiJ4AaABAg";"fcv3CHBItJo";"2020-02-14T20:45:11Z";"great example on DAX function: =HASONEFILTER() .. congrats mate!";2;"Positive";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwKltfWY_F1-Pr6t554AaABAg";"_bdHe3z_fVU";"2018-10-10T05:54:27Z";"Good stuff";2;"Positive";"90%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzrQQP_P_JYjhXP45l4AaABAg";"_bdHe3z_fVU";"2018-05-25T23:44:16Z";"Hey man, as always, great video. Yesterday I was doing something similar in excel, but this video makes want it to try in power bi as well. Th diffrence on my case is that I need to look up for a text string not in one column but in two, which will need to be be concatenated to account for both. Also, I believe the seach function is case sensitive in power bi, right? In which case, I would need to use FIND instead to account for both lower case and upper case.";2;"Positive";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwVkYtXGRrOfZ3Wm314AaABAg";"8H9xM741hBQ";"2018-05-15T08:30:01Z";"Thank you. Well explained. No Bullshit. To the point.";2;"Positive";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgylsjhM-qytJOjFgDJ4AaABAg";"6_1XDU3I-50";"2018-05-08T13:29:31Z";"better explained than the original power bi video,thank you";2;"Positive";"70%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgznNDhTr-O4_IDC1S54AaABAg";"fcv3CHBItJo";"2019-06-04T20:08:07Z";"Hello BI Elite.....How can I implement the same in Multi Card...I was able to get the kpilight, but was not able to do the condition formatting.


Can you please help?";2;"Positive";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy1MQfBopqjtGZryjh4AaABAg";"NjdZjozKboA";"2019-11-24T23:05:21Z";"thanks for this bro. can you provide the dataset ?";2;"Positive";"79%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxBVDS3QOkzX5ZrCkR4AaABAg";"RcQ8gE-1hSU";"2019-01-29T19:53:47Z";"How do we save the visuals that are generated in the Q&A explorer?";2;"Positive";"53%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySUG-vildVbAh_pFF4AaABAg";"NjdZjozKboA";"2018-05-24T10:06:17Z";"Seems you do a lot of R language also :D.... Nice... what your namee by the way.... you never mention ur name in your videos";2;"Positive";"59%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwVnksbxNBAkiJDbJ54AaABAg";"k_Z1Uu5y9l8";"2018-04-16T03:30:39Z";"Like the nice simple example in less than 10 minutes.  Very clearly done.  Looking forward to viewing more of your training videos.";2;"Positive";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz36FZdXYxd7eFhdY94AaABAg";"vWnMk3E1lIc";"2019-09-30T20:46:41Z";"Can you please advise how to do it a 5th way? Using Text? A STATUS column holds words: ""completed"" (green), ""in-work"" (yellow), ""not started"" (red).. Trying to turn background those colors based on the 3 statuses found.. All videos and instruction I'm finding are outdated and don't work.. =-( TIA   Using:  Version: 2.73.5586.984 64-bit (September 2019)";2;"Positive";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwWOAj9mMIdtE-o3-x4AaABAg";"Uuo8AsMxqss";"2020-01-08T19:03:33Z";"Great content!  
Updated code for use in Power BI:
library(BatchGetSymbols)
df.SP500 <- GetSP500Stocks()
tickers <- df.SP500$Tickers
#add be.quiet = TRUE
result <- BatchGetSymbols(tickers, first.date = Sys.Date() - 365,  last.date = Sys.Date(), do.cache=FALSE, be.quiet = TRUE)
result <- as.data.frame(result$df.tickers)";2;"Positive";"96%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwHH4KW4JVdkjvXOG54AaABAg";"RVcJ3O_O2Jg";"2020-02-05T17:26:05Z";"Thanks so much for this. Quick question, is it possible to do multiple running totals? For example, inquiries AND sales together in one visual?";2;"Positive";"82%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy1k62P-E-FR1_sbEd4AaABAg";"RVcJ3O_O2Jg";"2019-12-17T13:32:16Z";"Thanks for the tutorial, I was able to sleep so good listening to this useful info about powerbi. Subscribed";2;"Positive";"94%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxb4hJpa8ESNc63Px14AaABAg";"RVcJ3O_O2Jg";"2020-01-24T21:24:46Z";"Works!";2;"Positive";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyxuliwdQXFjDodvOV4AaABAg";"VRQq7XVWdR8";"2018-09-04T05:39:34Z";"Thank you ! worked pretty good, however I can't get it in the Total row. Any idea why? Thanks!";2;"Positive";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxCDbimGxWXCQcwZwh4AaABAg";"ZilC968Fc9c";"2018-09-11T12:22:26Z";"These are excellent tips, each one is really useful! And I really like the 3-minute format.";2;"Positive";"94%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz1Jwr6RMqJXuJXvrt4AaABAg";"ZilC968Fc9c";"2018-08-05T10:36:01Z";"Thank you, this was very usefull!";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgymX53_nDgTkZmyxxp4AaABAg";"Ka7Ds4EAjNQ";"2020-01-08T16:53:01Z";"Tip of the cap. Huge time save for me after I wrapped my head around this approach. So useful. Thank you!!!";2;"Positive";"84%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy2zziuSPhTOiJwkvt4AaABAg";"uFhsqX_A6XA";"2020-02-20T12:57:29Z";"Very happy with tip. Please advise how I can increase the size of emailed report as I don't see any option to increase or format email format in Power BI";2;"Positive";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzvRcWR7QRAkOTCHXl4AaABAg";"4pdzhKNwQlY";"2020-02-19T19:17:41Z";"What if we have multiple slicers that could affect our data? Should we use the ALLSELECTED function to include only the filtered items? Thanks in advance! :)";2;"Positive";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugww7L3KYDIb2pYr8yh4AaABAg";"4pdzhKNwQlY";"2019-05-24T06:08:56Z";"When I using functions , table and field names don’t appear.only functions. Can any help please???";2;"Positive";"63%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxSakEnabN8Aehqhf14AaABAg";"4pdzhKNwQlY";"2019-04-10T21:35:03Z";"Please use the function DIVIDE!";2;"Positive";"63%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxQQV1r8-HamqkpeRZ4AaABAg";"DMtlv-BlKP4";"2020-06-12T07:57:49Z";"Thanks for this video. It's really very very helpful.";2;"Positive";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzNpJyO4AaLpVKmScp4AaABAg";"kXgm7984oTs";"2021-04-01T06:16:29Z";"Hi..can you tell if we have sap bw as dasource,in that case how this will work?";1;"Negative";"50%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw6pvOgbH-VRs1gBIh4AaABAg";"hilfglpKNRQ";"2021-01-27T10:12:42Z";"I got to about 9:05 and my head exploded";1;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxuB3dWgQ0vdf7YOjp4AaABAg";"UqTAJxp--c4";"2021-01-06T18:44:37Z";"how can we keep track of old exchange rates and save it by each day to make sure that we get accurate localized sales amount over the year??? 
 For instance, if i want to check the sales for a year, i need to make sure that each day's sales (Foreign currency) is multiplied by each day's exchange rate.. not just today's rate";1;"Negative";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzwC7dnYm89AwmGesF4AaABAg";"O0VsTLDTjss";"2020-12-02T17:46:40Z";"Sorry, but I can't see the advantage in having the chart controlled by 2 slicers instead than by one. Thank you.";1;"Negative";"90%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw_HcJMTjAw5dxE2iV4AaABAg";"ezGQ1YxfAOU";"2020-11-24T16:09:00Z";"Very nice Gantt chart. I will certainly use it in my work.
One idea: if you use SUM of those 1's instead of MAX, I believe you may be able to highlight the longest working employees.";1;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwrh5l23mv14WJr3yV4AaABAg";"SI0Oxt2Mu-Y";"2020-09-30T03:30:45Z";"At 3:19, you can put the column name instead of TRUE( and then simply put the condition to check for in that column (1, emoji, 2, emoji2, etc...)";1;"Negative";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw5dolAZk-jTxu_8QZ4AaABAg";"KJod3LG84bk";"2020-09-24T05:06:17Z";"Hi Parker for some reason i don't see the measures auto pop-up when the type in to create the values,  If i still continue to type manually also I don't get save option. Is there something i'm missing?";1;"Negative";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzt3pD8XzX9S-nf4sx4AaABAg";"YeI_n8myE68";"2020-09-01T14:18:10Z";"Thanx.... Pls sir teach us m language,  r script, python  script  in deep pls";1;"Negative";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzkUF-bmMcnpGTlZDp4AaABAg";"uuwxWnAILr0";"2020-08-12T16:10:56Z";"Very clever! 
It's a pity it's not possible to do the same thing without a tooltip - I can hear customers saying: ""I don't want that in the tooltip!"" 
Nevertheless kudos to you!";1;"Negative";"86%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwpYVk2F6T7aDtWo054AaABAg";"uuwxWnAILr0";"2020-08-13T01:11:44Z";"voilà Parker, question: on minute 03:17 what´s your tool for the color picker?";1;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwksDZLKk0WpvTAe594AaABAg";"uuwxWnAILr0";"2020-08-12T21:17:36Z";"This has SO much potential! Thank you.";1;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwnU9W2qX4X6g_LMeV4AaABAg";"ppQ0DdtBaCw";"2020-03-27T02:25:11Z";"This is very usefull, i`ll try to get the weighted average cost of products stock on Power BI, this is somethin that i`m trying to do for years!";1;"Negative";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy1DJ6xHEPaAZWn7Td4AaABAg";"AZAL-QPn5Zc";"2020-07-21T23:30:19Z";"Again, very clever. There is a similar pattern when you have categorical data ie growing/declining or above/below average rather than a series using containsrows().";1;"Negative";"52%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzyauIyOaI-IgPybwZ4AaABAg";"2RZkc_qrV1g";"2021-01-17T02:07:35Z";"Hi - I had this all working previously but it seem sthat now the api url requires MFA anyone know who to make this work with MFA?";1;"Negative";"52%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyyyfGKUJlJQhjosY14AaABAg";"2RZkc_qrV1g";"2021-02-15T00:02:35Z";"Refresh PowerBI Token is now not working anymore. ""This application is using Azure AD Graph API, which is on a deprecation path. Starting June 30th, 2020 we will no longer add any new features to Azure AD Graph API. We strongly recommend that you upgrade your application to use Microsoft Graph API instead of Azure AD Graph API to access Azure Active Directory resources."". Any solution for this?";1;"Negative";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwzdw0omdtdFZzzSp14AaABAg";"cTqFNg_y9lw";"2020-06-23T18:58:19Z";"Getting ""too many request"" error for reaching Datasets api calls limit. Any way around this? Thanks";1;"Negative";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxw1xe7FK46YwyvNq54AaABAg";"cTqFNg_y9lw";"2020-06-16T23:48:39Z";"Exceptional..

Never explored rest apis this way..

Keep enlightening.. :)";1;"Negative";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyl8Z6ckPlKabO5EYZ4AaABAg";"cTqFNg_y9lw";"2020-07-09T14:11:10Z";"Thank you for your video, I'm trying to follow alone, however, I keep getting access to the resource is forbidden message after I connect to the API. I was able to get data once, and then when I refresh it, the same message appear again. I have tried to clear the permission, and reconnect, it didn't work. Any idea why does this happen?";1;"Negative";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw9xuGB1F0sGkgM4xt4AaABAg";"cTqFNg_y9lw";"2020-06-17T06:23:37Z";"Hi, Thanks for great series.
I encounter an error 

""Details: ""Access to the resource is forbidden.""""

even though I succeed to query on the web (same as your video).
The credential I choose is anonymous - is that OK? ( I tried the other credential but got error MSG also)";1;"Negative";"84%";"Sentiment Analysis powered by https://www.impktful.com/"
